queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
        87,   2185789,       100,         0,      3668,         0,      0.04,      0.04,      0.00
        88,   2187913,       100,         0,      1544,         0,      0.04,      0.04,      0.00
        89,   2189357,       100,         0,      2596,         0,      0.04,      0.04,      0.00
        90,   2189357,       100,         0,     17694,         0,      0.04,      0.04,      0.00
        91,   1929686,       100,         0,    259771,         0,      0.06,      0.06,      0.00
        92,   2151323,       100,         0,     38134,         0,      0.05,      0.04,      0.00
        93,   2096811,       100,         0,     92646,         0,      0.05,      0.05,      0.00
        94,   2152587,       100,         0,     36870,         0,      0.04,      0.04,      0.00
        95,   2185626,       100,         0,      3831,         0,      0.04,      0.04,      0.00
        96,   2187250,       100,         0,      2204,         0,      0.04,      0.04,      0.00
        97,   2189357,       100,         0,     11824,         0,      0.04,      0.04,      0.00
        98,   1349006,       100,         0,    840451,         0,      0.12,      0.11,      0.00
        99,   2189357,       100,         0,     60085,         0,      0.05,      0.04,      0.00
       100,   2189356,        99,         2,      8774,         0,      0.07,      0.04,      0.00
       101,   2186983,       100,         0,      2474,         0,      0.04,      0.04,      0.00
       102,   2189355,        99,         3,     23093,         0,      0.07,      0.04,      0.00
       103,   2155838,       100,         0,     33619,         0,      0.05,      0.04,      0.00
       104,   2170526,       100,         0,     18931,         0,      0.04,      0.04,      0.00
       105,   2163737,       100,         0,     25720,         0,      0.05,      0.04,      0.00
       106,   2182482,       100,         0,      6974,         0,      0.04,      0.04,      0.00
       107,   2183066,       100,         0,      6391,         0,      0.04,      0.04,      0.00
       108,   2181442,       100,         0,      8015,         0,      0.04,      0.04,      0.00
       109,   2189357,       100,         0,    556282,         0,      0.13,      0.13,      0.00
       110,   2163759,       100,         0,     25698,         0,      0.04,      0.04,      0.00
       111,   2183258,       100,         0,      6199,         0,      0.04,      0.04,      0.00
       112,   2189357,       100,         0,      3474,         0,      0.04,      0.04,      0.00
       113,   2165939,       100,         0,     23518,         0,      0.04,      0.04,      0.00
       114,   2182250,       100,         0,      7207,         0,      0.04,      0.04,      0.00
       115,   2184112,       100,         0,      5345,         0,      0.04,      0.04,      0.00
       116,   2140737,       100,         0,     48720,         0,      0.05,      0.04,      0.00
       117,   2172914,       100,         0,     16543,         0,      0.04,      0.04,      0.00
       118,   2186217,       100,         0,      3240,         0,      0.04,      0.04,      0.00
       119,   2189357,       100,         0,      3851,         0,      0.04,      0.04,      0.00
       120,   2189357,       100,         0,      6968,         0,      0.04,      0.04,      0.00
       121,   2182521,       100,         0,      6936,         0,      0.04,      0.04,      0.00
       122,   2176630,       100,         0,     12827,         0,      0.04,      0.04,      0.00
       123,   1673879,       100,         0,    515578,         0,      0.12,      0.12,      0.00
       124,   2189357,       100,         0,      2663,         0,      0.06,      0.04,      0.00
       125,   2182290,       100,         0,      7167,         0,      0.04,      0.04,      0.00
       126,   2189356,        99,         2,     14514,         0,      0.07,      0.04,      0.00
       127,   2189357,       100,         0,      7163,         0,      0.04,      0.04,      0.00
