queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       400,   2189354,        99,         4,   1839143,         0,      3.50,      3.35,      0.00
       401,   2189340,        95,        22,   1036350,         0,      0.88,      0.71,      0.00
       402,   2189357,       100,         0,    282079,         0,      0.70,      0.70,      0.00
       403,   2141601,       100,         0,     47856,         0,      0.30,      0.28,      0.00
       404,   1289333,       100,         0,    900124,         0,      1.59,      1.58,      0.00
       405,   2189357,       100,         0,      4475,         0,      0.20,      0.19,      0.00
       406,   2189357,       100,         0,    141391,         0,      0.40,      0.38,      0.00
       407,   2189357,       100,         0,     64882,         0,      0.32,      0.30,      0.00
       408,   2189357,       100,         0,    388637,         0,      0.68,      0.67,      0.00
       409,   1890675,       100,         0,    298782,         0,      0.59,      0.58,      0.00
       410,   2162704,       100,         0,     26753,         0,      0.25,      0.23,      0.00
       411,   1082694,       100,         0,   1106763,         0,      1.31,      1.30,      0.00
       412,   2006096,       100,         0,    183361,         0,      0.41,      0.40,      0.00
       413,   1929529,       100,         0,    259928,         0,      0.37,      0.35,      0.00
       414,   1838071,       100,         0,    351386,         0,      0.44,      0.43,      0.00
       415,   1734451,       100,         0,    455006,         0,      0.55,      0.53,      0.00
       416,   1320526,       100,         0,    868931,         0,      1.07,      1.06,      0.00
       417,   1970134,       100,         0,    219323,         0,      0.35,      0.34,      0.00
       418,   1518029,       100,         0,    671428,         0,      1.30,      1.28,      0.00
       419,   2123385,       100,         0,     66072,         0,      0.29,      0.27,      0.00
       420,   2189357,       100,         0,    171735,         0,      0.33,      0.31,      0.00
       421,   1864092,       100,         0,    325365,         0,      0.57,      0.56,      0.00
       422,   1494736,       100,         0,    694721,         0,      0.90,      0.89,      0.00
       423,   2174281,       100,         0,     15176,         0,      0.23,      0.22,      0.00
       424,   2173433,       100,         0,     16024,         0,      0.23,      0.22,      0.00
       425,   2114818,       100,         0,     74639,         0,      0.32,      0.31,      0.00
       426,   2012062,       100,         0,    177395,         0,      0.38,      0.37,      0.00
       427,    583808,       100,         0,   1605649,         0,      2.29,      2.27,      0.00
       428,   1998172,       100,         0,    191285,         0,      0.36,      0.35,      0.00
       429,   2189357,       100,         0,    388791,         0,      0.58,      0.56,      0.00
       430,   1535835,       100,         0,    653622,         0,      0.87,      0.86,      0.00
       431,   1840099,       100,         0,    349358,         0,      0.73,      0.71,      0.00
       432,   1997755,       100,         0,    191702,         0,      0.37,      0.36,      0.00
       433,   2189357,       100,         0,    155790,         0,      0.34,      0.33,      0.00
       434,   1665783,       100,         0,    523674,         0,      1.10,      1.08,      0.00
       435,   1243693,       100,         0,    945764,         0,      1.60,      1.58,      0.00
       436,   2189357,       100,         0,    106215,         0,      0.26,      0.24,      0.00
       437,   1888544,       100,         0,    300913,         0,      0.41,      0.39,      0.00
       438,   2122701,       100,         0,     66756,         0,      0.29,      0.28,      0.00
       439,   2132428,       100,         0,     57029,         0,      0.24,      0.23,      0.00
       440,   2020280,       100,         0,    169177,         0,      0.29,      0.28,      0.00
       441,   2189355,        99,         3,    254524,         0,      0.44,      0.33,      0.00
       442,   1821211,       100,         0,    368246,         0,      0.41,      0.41,      0.00
       443,   1352499,       100,         0,    836958,         0,      0.99,      0.98,      0.00
       444,   2189357,       100,         0,    630530,         0,      0.77,      0.76,      0.00
       445,    868055,       100,         0,   1321402,         0,      1.60,      1.58,      0.00
       446,   1971770,       100,         0,    217687,         0,      0.46,      0.45,      0.00
       447,   2035065,       100,         0,    154392,         0,      0.34,      0.33,      0.00
       448,   2154627,       100,         0,     34830,         0,      0.22,      0.21,      0.00
       449,   2189354,        99,         4,    153264,         0,      0.33,      0.19,      0.00
       450,   2189356,        96,         5,   1976574,         0,      2.49,      2.39,      0.00
       451,   2004065,       100,         0,    185392,         0,      0.42,      0.41,      0.00
       452,   2189357,       100,         0,    905070,         0,      0.67,      0.66,      0.00
       453,   2115697,       100,         0,     73760,         0,      0.31,      0.30,      0.00
