queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       221,   1855598,       100,         0,    333859,         0,      0.05,      0.04,      0.00
       222,   1600161,       100,         0,    589296,         0,      0.06,      0.06,      0.00
       223,   2189357,       100,         0,    219163,         0,      0.04,      0.04,      0.00
       224,   1703282,       100,         0,    486175,         0,      0.06,      0.05,      0.00
       225,   1628245,       100,         0,    561212,         0,      0.06,      0.06,      0.00
       226,   2189357,       100,         0,    271932,         0,      0.04,      0.04,      0.00
       227,   1852543,       100,         0,    336914,         0,      0.05,      0.04,      0.00
       228,   2189353,        99,         5,    427603,         0,      0.07,      0.04,      0.00
       229,   1867376,       100,         0,    322081,         0,      0.05,      0.04,      0.00
       230,   2189357,       100,         0,   1274750,         0,      0.13,      0.13,      0.00
       231,   1822345,       100,         0,    367112,         0,      0.05,      0.04,      0.00
       232,   2189357,       100,         0,    295205,         0,      0.04,      0.04,      0.00
       233,   1783899,       100,         0,    405558,         0,      0.05,      0.05,      0.00
       234,    814349,       100,         0,   1375108,         0,      0.13,      0.13,      0.00
       235,   2085992,       100,         0,    103465,         0,      0.04,      0.03,      0.00
       236,   1006885,       100,         0,   1182572,         0,      0.12,      0.11,      0.00
       237,   2189357,       100,         0,    159812,         0,      0.04,      0.03,      0.00
       238,   1685631,       100,         0,    503826,         0,      0.05,      0.05,      0.00
       239,   1923677,       100,         0,    265780,         0,      0.04,      0.04,      0.00
       240,   1884976,       100,         0,    304481,         0,      0.05,      0.04,      0.00
       241,   2084392,       100,         0,    105065,         0,      0.03,      0.03,      0.00
       242,    997961,       100,         0,   1191496,         0,      0.11,      0.10,      0.00
       243,   1779906,       100,         0,    409551,         0,      0.06,      0.05,      0.00
       244,   2006316,       100,         0,    183141,         0,      0.04,      0.04,      0.00
       245,   2071743,       100,         0,    117714,         0,      0.04,      0.03,      0.00
       246,   2189357,       100,         0,    884221,         0,      0.08,      0.08,      0.00
       247,   1820550,       100,         0,    368907,         0,      0.05,      0.05,      0.00
       248,   2189357,       100,         0,    975208,         0,      0.10,      0.09,      0.00
       249,   2189357,       100,         0,    255704,         0,      0.05,      0.04,      0.00
       250,   2189357,       100,         0,    680769,         0,      0.06,      0.06,      0.00
       251,   1473995,       100,         0,    715462,         0,      0.08,      0.08,      0.00
       252,   2081854,       100,         0,    107603,         0,      0.04,      0.03,      0.00
       253,   2189357,       100,         0,     32253,         0,      0.03,      0.02,      0.00
       254,   2144661,       100,         0,     44796,         0,      0.03,      0.02,      0.00
       255,   1992703,       100,         0,    196754,         0,      0.07,      0.06,      0.00
       256,   2189356,        99,         2,   2293338,         0,      0.32,      0.28,      0.00
       257,   2189357,       100,         0,   2189457,         0,      0.18,      0.18,      0.00
       258,    924691,       100,         0,   1264766,         0,      0.13,      0.13,      0.00
       259,   1078232,       100,         0,   1111225,         0,      0.11,      0.10,      0.00
       260,   2025826,       100,         0,    163631,         0,      0.05,      0.04,      0.00
       261,   2119093,       100,         0,     70364,         0,      0.03,      0.02,      0.00
       262,   2170956,       100,         0,     18501,         0,      0.03,      0.02,      0.00
       263,   1602610,       100,         0,    586847,         0,      0.06,      0.06,      0.00
       264,   2029823,       100,         0,    159634,         0,      0.04,      0.03,      0.00
       265,   1985867,       100,         0,    203590,         0,      0.04,      0.04,      0.00
       266,   1693047,       100,         0,    496410,         0,      0.05,      0.05,      0.00
       267,   2189357,       100,         0,     15529,         0,      0.02,      0.02,      0.00
       268,   1992567,       100,         0,    196890,         0,      0.04,      0.04,      0.00
       269,   2189357,       100,         0,     33055,         0,      0.03,      0.02,      0.00
