queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       863,   2189357,       100,         0,   2189457,         0,      0.08,      0.07,      0.00
       864,   2189357,       100,         0,   2189457,         0,      0.07,      0.06,      0.00
       865,   2189335,        69,        53,  10647462,         0,      0.12,      0.08,      0.00
       866,   2189348,        80,        29,   6817422,         0,      0.11,      0.08,      0.00
       867,   2189357,       100,         0,   2189457,         0,      0.08,      0.06,      0.00
       868,   2189320,        99,        38,   8253687,         0,      0.09,      0.06,      0.00
       869,   2189357,       100,         0,   2189457,         0,      0.09,      0.08,      0.00
       870,   2189344,        96,        17,   4902402,         0,      0.10,      0.08,      0.00
       871,   2189356,        99,         2,   2508627,         0,      0.08,      0.06,      0.00
       872,   2189357,       100,         0,   2189457,         0,      0.08,      0.06,      0.00
       873,   2189357,       100,         0,   2189457,         0,      0.08,      0.07,      0.00
       874,   2189356,        99,         2,   2508627,         0,      0.08,      0.06,      0.00
       875,   2189357,       100,         0,   2189457,         0,      0.06,      0.05,      0.00
       876,   2189346,        85,        26,   6338667,         0,      0.10,      0.08,      0.00
       877,   2188975,        11,       471,  77353992,         0,      0.27,      0.08,      0.00
       878,   2189355,        99,         3,   2668212,         0,      0.08,      0.06,      0.00
       879,   2189352,        98,         7,   3306552,         0,      0.09,      0.07,      0.00
       880,   2189356,        97,         4,   2827797,         0,      0.09,      0.07,      0.00
       881,   2189357,       100,         0,   2189457,         0,      0.09,      0.07,      0.00
       882,   2189357,       100,         0,   2189457,         0,      0.07,      0.06,      0.00
       883,   2189357,       100,         0,   2189457,         0,      0.09,      0.08,      0.00
       884,   2189356,        97,         4,   2827797,         0,      0.08,      0.06,      0.00
       885,   2189356,        99,         2,   2508627,         0,      0.08,      0.06,      0.00
       886,   2189348,        99,        10,   3785307,         0,      0.10,      0.08,      0.00
       887,   2189354,        98,         5,   2987382,         0,      0.08,      0.06,      0.00
       888,   2189348,        91,        18,   5061987,         0,      0.10,      0.08,      0.00
       889,   2189356,        98,         3,   2668212,         0,      0.08,      0.06,      0.00
       890,   2189357,       100,         0,   2189457,         0,      0.07,      0.06,      0.00
       891,   2189336,        97,        24,   6019497,         0,      0.10,      0.08,      0.00
       892,   2189354,        98,         5,   2987382,         0,      0.09,      0.07,      0.00
       893,   2189349,        92,        16,   4742817,         0,      0.10,      0.08,      0.00
       894,   2189356,        99,         2,   2508627,         0,      0.09,      0.07,      0.00
       895,   2189284,        90,        83,  15435012,         0,      0.11,      0.06,      0.00
       896,   2189354,        13,        90,  16552107,         0,      0.11,      0.06,      0.00
       897,   2189339,        10,       108,  19424637,         0,      0.12,      0.07,      0.00
       898,   2189355,        96,         6,   3146967,         0,      0.10,      0.08,      0.00
       899,   2189357,       100,         0,   2189457,         0,      0.08,      0.07,      0.00
       900,   2189353,        98,         6,   3146967,         0,      0.09,      0.07,      0.00
       901,   2189357,       100,         0,   2189457,         0,      0.08,      0.07,      0.00
       902,   2189349,        97,        11,   3944892,         0,      0.09,      0.07,      0.00
       903,   2189357,       100,         0,   2189457,         0,      0.08,      0.07,      0.00
       904,   2189356,        97,         4,   2827797,         0,      0.09,      0.07,      0.00
       905,   2189348,        78,        31,   7136592,         0,      0.10,      0.07,      0.00
       906,   2189357,       100,         0,   2189457,         0,      0.08,      0.07,      0.00
       907,   2189316,         2,       139,  24371772,         0,      0.14,      0.07,      0.00
       908,   2189357,       100,         0,   2189457,         0,      0.07,      0.05,      0.00
       909,   2189322,        84,        51,  10328292,         0,      0.11,      0.08,      0.00
       910,   2189357,       100,         0,   2189457,         0,      0.08,      0.07,      0.00
       911,   2189355,        98,         4,   2827797,         0,      0.09,      0.07,      0.00
       912,   2189314,        90,        53,  10647462,         0,      0.12,      0.08,      0.00
       913,   2189350,        99,         8,   3466137,         0,      0.09,      0.07,      0.00
       914,   2189356,        83,        18,   5061987,         0,      0.11,      0.08,      0.00
       915,   2189356,        92,         9,   3625722,         0,      0.10,      0.08,      0.00
       916,   2189356,        99,         2,   2508627,         0,      0.08,      0.07,      0.00
       917,   2189355,        97,         5,   2987382,         0,      0.09,      0.07,      0.00
       918,   2189348,        97,        12,   4104477,         0,      0.10,      0.08,      0.00
       919,   2189353,        90,        14,   4423647,         0,      0.09,      0.07,      0.00
       920,   2189349,        98,        10,   3785307,         0,      0.10,      0.08,      0.00
       921,   2189354,        96,         7,   3306552,         0,      0.10,      0.08,      0.00
       922,   2189065,        10,       382,  63150927,         0,      0.24,      0.08,      0.00
       923,   2189357,       100,         0,   2189457,         0,      0.07,      0.06,      0.00
       924,   2189356,        98,         3,   2668212,         0,      0.08,      0.07,      0.00
       925,   2189357,       100,         0,   2189457,         0,      0.08,      0.07,      0.00
       926,   2189357,       100,         0,   2189457,         0,      0.08,      0.07,      0.00
       927,   2189296,         0,       161,  27882642,         0,      0.15,      0.07,      0.00
       928,   2189286,        76,        95,  17350032,         0,      0.11,      0.06,      0.00
       929,   2189356,        99,         2,   2508627,         0,      0.09,      0.07,      0.00
       930,   2189356,        99,         2,   2508627,         0,      0.09,      0.07,      0.00
       931,   2189355,        97,         5,   2987382,         0,      0.09,      0.07,      0.00
       932,   2189352,        94,        11,   3944892,         0,      0.10,      0.07,      0.00
       933,   2189355,        74,        28,   6657837,         0,      0.11,      0.08,      0.00
       934,   2189355,        98,         4,   2827797,         0,      0.09,      0.07,      0.00
       935,   2189321,        64,        72,  13679577,         0,      0.12,      0.07,      0.00
       936,   2189346,        79,        32,   7296177,         0,      0.09,      0.06,      0.00
       937,   2189356,        95,         6,   3146967,         0,      0.10,      0.08,      0.00
       938,   2189354,        89,        14,   4423647,         0,      0.10,      0.08,      0.00
       939,   2189350,        47,        60,  11764557,         0,      0.12,      0.08,      0.00
       940,   2189303,        93,        61,  11924142,         0,      0.12,      0.08,      0.00
       941,   2189353,        96,         8,   3466137,         0,      0.09,      0.07,      0.00
       942,         0,       100,         0,   2189457,         0,      0.06,      0.05,      0.00
       943,   2189356,        99,         2,   2508627,         0,      0.09,      0.07,      0.00
       944,   2189355,        99,         3,   2668212,         0,      0.09,      0.07,      0.00
       945,   2189354,        96,         7,   3306552,         0,      0.11,      0.09,      0.00
       946,   2189356,        99,         2,   2508627,         0,      0.09,      0.07,      0.00
       947,   2189348,        99,        10,   3785307,         0,      0.10,      0.08,      0.00
       948,   2189357,       100,         0,   2189457,         0,      0.08,      0.07,      0.00
       949,   2189114,         2,       341,  56607942,         0,      0.21,      0.07,      0.00
       950,   2189351,        92,        14,   4423647,         0,      0.08,      0.06,      0.00
       951,   2189314,         0,       143,  25010112,         0,      0.14,      0.08,      0.00
       952,   2188342,         1,      1114, 179967147,         0,      0.48,      0.06,      0.00
       953,   2189352,        92,        13,   4264062,         0,      0.10,      0.08,      0.00
       954,   2189356,        99,         2,   2508627,         0,      0.09,      0.07,      0.00
       955,   2189354,        98,         5,   2987382,         0,      0.09,      0.08,      0.00
       956,   2189348,        92,        17,   4902402,         0,      0.10,      0.08,      0.00
       957,   2189331,        78,        48,   9849537,         0,      0.11,      0.08,      0.00
       958,   2189357,       100,         0,   2189457,         0,      0.08,      0.07,      0.00
       959,   2189354,        86,        17,   4902402,         0,      0.10,      0.08,      0.00
       960,   2189357,       100,         0,   2189457,         0,      0.06,      0.05,      0.00
       961,   2189335,        91,        31,   7136592,         0,      0.09,      0.07,      0.00
       962,   2189356,        99,         2,   2508627,         0,      0.09,      0.07,      0.00
       963,   2189352,        97,         8,   3466137,         0,      0.10,      0.08,      0.00
       964,   2189356,        99,         2,   2508627,         0,      0.09,      0.07,      0.00
